==========================================
0	13	6	5	5	5	5	
1	5	4	4	4	4	4	
2	17	8	7	7	7	7	
3	13	8	8	7	7	6	
4	26	15	12	11	10	8	
5	20	13	11	10	9	8	
6	7	7	6	6	6	6	
7	12	7	7	7	7	6	
8	11	6	5	5	5	5	
9	11	9	8	8	8	7	
10	7	5	5	4	4	4	
11	13	10	9	8	7	7	
12	11	9	8	7	7	6	
13	2	2	2	2	2	2	
14	17	7	5	5	5	5	
15	1	1	1	1	1	1	
16	9	5	5	4	4	4	
17	26	14	11	10	9	7	
18	4	4	4	4	4	4	
19	7	5	5	5	5	5	
20	8	6	6	5	5	5	
21	12	8	7	6	6	6	
22	23	15	12	10	10	8	
23	3	3	3	3	3	3	
24	21	14	12	11	10	8	
25	36	16	12	11	10	8	
26	12	6	6	5	5	5	
27	12	10	9	9	8	7	
28	6	6	5	5	5	5	
29	5	5	5	5	4	4	
30	11	8	6	6	6	5	
31	2	2	2	2	2	2	
32	1	1	1	1	1	1	
33	6	5	5	5	5	5	
34	7	7	5	5	5	5	
35	10	6	6	5	5	5	
36	11	6	6	6	6	6	
37	6	5	5	5	5	5	
38	11	10	9	9	8	7	
39	15	10	8	8	7	7	
40	11	9	8	7	7	7	
41	17	9	9	8	7	7	
42	9	7	6	6	6	5	
43	11	9	8	8	8	7	
44	16	11	9	8	8	7	
45	15	10	8	8	8	7	
46	3	3	3	3	3	3	
47	14	12	9	9	8	7	
48	5	5	5	5	5	5	
49	4	2	2	2	2	2	
50	8	8	7	7	7	7	
51	4	3	3	3	3	3	
52	16	8	7	7	7	6	
53	11	9	8	8	7	7	
54	6	6	6	6	6	6	
55	9	6	5	5	5	5	
56	5	4	4	4	4	4	
57	10	7	7	7	7	7	
58	15	10	8	8	8	7	
59	16	12	10	9	9	8	
60	15	9	8	8	7	7	
61	2	2	2	2	2	2	
62	16	11	9	9	8	7	
63	7	6	6	6	5	5	
64	3	2	2	2	2	2	
65	19	11	9	9	8	7	
66	14	10	9	9	9	7	
67	9	9	9	8	8	7	
68	24	11	9	8	7	7	
69	14	8	8	7	7	7	
70	8	5	5	5	5	5	
71	10	6	5	5	5	5	
72	18	9	7	6	6	5	
73	6	6	6	6	6	6	
74	5	2	2	2	2	2	
75	7	6	6	6	6	6	
76	3	3	3	3	3	3	
77	5	3	2	2	2	2	
78	17	13	11	10	9	8	
79	9	7	6	6	5	5	
80	18	9	6	6	6	6	
81	4	3	3	3	3	3	
82	7	6	5	5	5	5	
83	3	3	3	3	2	2	
84	21	12	11	10	10	8	
85	63	19	13	12	10	8	
86	1	1	1	1	1	1	
87	4	4	4	3	3	3	
88	11	9	9	8	8	7	
89	21	13	11	10	10	8	
90	12	10	9	9	9	8	
91	3	3	3	3	3	3	
92	2	2	2	2	2	2	
93	24	14	12	10	10	8	
94	13	10	10	9	9	8	
95	14	9	9	9	9	7	
96	4	4	3	3	3	3	
97	11	7	7	7	6	6	
98	14	10	9	8	8	7	
99	14	12	10	10	9	8	
100	15	10	9	8	8	7	
101	8	5	5	5	5	5	
102	24	16	11	11	10	8	
