==========================================
0	3	2	2	2	2	2	
1	10	7	7	7	6	5	
2	2	2	2	2	2	2	
3	12	8	6	6	6	5	
4	2	2	2	2	2	2	
5	9	7	6	5	5	5	
6	1	1	1	1	1	1	
7	10	8	6	6	6	5	
8	2	2	2	2	2	2	
9	2	2	2	2	2	2	
10	25	9	7	6	6	5	
11	3	3	3	3	3	3	
12	3	2	2	2	2	2	
13	14	7	6	6	6	5	
14	6	4	4	3	3	3	
15	2	2	2	2	2	2	
16	2	2	2	2	2	2	
17	2	2	2	2	2	2	
18	2	1	1	1	1	1	
19	9	5	4	4	4	4	
20	5	4	4	4	4	4	
21	4	3	3	3	3	3	
22	1	1	1	1	1	1	
23	8	5	4	4	4	4	
24	12	10	9	9	8	6	
25	5	4	4	4	4	4	
26	4	3	3	3	3	3	
27	1	1	1	1	1	1	
28	11	8	7	6	6	5	
29	3	3	3	3	3	3	
30	4	4	3	3	3	3	
31	2	2	2	2	2	2	
32	4	3	3	3	3	3	
33	11	8	7	7	7	6	
34	9	5	4	4	4	4	
35	1	1	1	1	1	1	
36	6	6	5	5	4	4	
37	1	1	1	1	1	1	
38	5	4	4	4	4	4	
39	5	5	5	4	4	4	
40	1	1	1	1	1	1	
41	2	2	2	2	2	2	
42	5	3	3	3	3	3	
43	4	3	3	3	3	3	
44	7	6	5	5	5	5	
45	8	6	6	6	6	5	
46	6	3	3	3	3	3	
47	9	6	5	5	4	4	
48	7	7	6	6	5	5	
49	10	7	7	7	7	6	
50	11	8	7	7	6	5	
51	3	2	2	2	2	2	
52	7	6	5	5	5	5	
53	13	9	7	7	7	5	
54	10	9	7	6	6	5	
55	4	3	2	2	2	2	
56	5	4	3	3	3	3	
57	8	5	5	5	5	5	
58	7	6	5	5	4	4	
59	9	7	7	7	7	6	
60	2	1	1	1	1	1	
61	4	4	4	4	4	4	
62	11	7	6	6	5	5	
63	1	1	1	1	1	1	
64	2	2	2	2	2	2	
65	2	2	2	2	2	2	
66	2	2	2	2	2	2	
67	6	5	5	5	5	5	
68	6	3	3	3	3	3	
69	2	2	2	2	2	2	
70	6	4	4	4	4	4	
71	17	9	8	7	6	5	
72	11	8	7	7	7	5	
73	13	8	7	6	6	5	
74	42	12	9	8	7	6	
75	4	4	4	4	4	4	
76	8	4	4	4	4	4	
77	2	2	2	2	2	2	
78	2	2	2	2	2	2	
79	13	6	5	5	4	4	
80	2	2	2	2	2	2	
81	4	2	2	2	2	2	
82	26	11	8	8	7	6	
83	8	5	5	5	4	4	
84	2	2	2	2	2	2	
85	9	7	6	5	5	5	
86	1	1	1	1	1	1	
87	6	4	4	4	4	4	
88	5	3	3	3	3	3	
89	2	2	2	2	2	2	
90	9	5	5	5	5	4	
91	7	4	4	4	4	4	
92	27	9	7	6	6	5	
93	3	2	2	2	2	2	
94	1	1	1	1	1	1	
95	3	2	2	2	2	2	
96	1	1	1	1	1	1	
97	9	7	6	6	5	5	
98	4	4	4	4	4	4	
99	4	4	4	4	4	4	
100	6	5	4	4	4	4	
101	7	5	5	5	5	5	
102	8	5	4	3	3	3	
103	6	4	4	4	4	4	
104	10	5	4	4	4	4	
105	12	9	8	7	6	5	
106	14	9	7	7	6	5	
107	7	5	5	5	4	4	
108	13	7	6	6	6	5	
109	5	3	3	3	3	3	
110	62	16	11	9	8	6	
111	15	10	8	7	7	6	
112	1	1	1	1	1	1	
113	15	6	5	4	4	4	
114	3	3	3	3	3	3	
115	9	4	4	4	3	3	
116	3	3	3	3	3	3	
117	4	4	4	3	3	3	
118	2	2	2	2	2	2	
119	4	2	2	2	2	2	
120	3	2	2	2	2	2	
