==========================================
8193	1	1	1	1	1	1	
24578	4	3	3	3	3	3	
8195	4	2	2	2	2	2	
16389	26	12	9	9	9	9	
24582	2	2	2	2	2	2	
24583	1	1	1	1	1	1	
8200	2	2	2	2	2	2	
16393	4	4	4	4	4	4	
24587	1	1	1	1	1	1	
24589	4	4	3	3	3	3	
8206	1	1	1	1	1	1	
8208	3	2	2	2	2	2	
24593	4	4	4	4	4	4	
24594	1	1	1	1	1	1	
8211	2	2	2	2	2	2	
4365	1	1	1	1	1	1	
6830	45	43	43	43	43	43	
22	6	4	3	3	3	3	
8215	3	3	3	3	3	3	
24	4	3	3	3	3	3	
7093	2	2	2	2	2	2	
26	5	5	5	5	5	5	
8219	2	2	2	2	2	2	
8457	2	2	2	2	2	2	
29	1	1	1	1	1	1	
16414	21	11	9	7	7	6	
16415	6	6	6	6	6	6	
8224	6	6	5	5	5	5	
23216	3	3	3	3	3	3	
8198	3	3	3	3	3	3	
24614	7	4	4	4	4	4	
8231	1	1	1	1	1	1	
24616	21	21	21	21	21	21	
24617	19	19	19	19	19	19	
12295	1	1	1	1	1	2	
24620	3	3	3	3	3	3	
45	49	44	43	43	43	43	
46	42	42	42	42	42	42	
5469	3	3	3	3	3	3	
16433	5	3	3	3	3	3	
23219	2	2	2	2	2	2	
18278	1	1	1	1	1	1	
17187	5	5	5	5	5	5	
62	7	5	4	4	4	4	
8255	1	1	1	1	1	1	
24640	3	1	1	1	1	1	
65	7	4	4	4	4	4	
19126	2	1	1	1	1	1	
70	2	2	2	2	2	2	
8263	2	1	1	1	1	1	
74	2	2	2	2	2	2	
75	1	1	1	1	1	1	
21550	4	4	4	4	4	4	
78	4	3	3	3	3	3	
13	4	1	1	1	1	2	
80	2	2	2	2	2	2	
81	2	2	2	2	2	2	
82	1	1	1	1	1	1	
16469	19	7	6	5	5	5	
16470	1	1	1	1	1	1	
8279	5	3	3	3	3	3	
88	42	33	33	33	33	33	
17764	7	5	5	5	5	4	
8282	3	3	3	3	3	3	
16475	2	2	2	2	2	2	
93	5	3	3	3	3	3	
5477	2	1	1	1	1	1	
24592	3	3	3	3	3	3	
16482	11	6	6	6	6	6	
16483	2	2	2	2	2	2	
16484	1	1	1	1	1	1	
16485	2	2	2	2	2	2	
16486	2	2	2	2	2	2	
16643	1	1	1	1	1	1	
106	4	3	3	3	3	3	
8299	1	1	1	1	1	1	
8301	2	2	2	2	2	2	
8302	1	1	1	1	1	1	
16495	6	5	4	4	4	4	
16496	2	2	2	2	2	2	
8305	3	3	3	3	3	3	
114	1	1	1	1	1	1	
24595	2	2	2	2	2	2	
8308	1	1	1	1	1	1	
2750	1	1	1	1	1	1	
8310	1	1	1	1	1	1	
5481	2	2	2	2	2	2	
24696	20	8	6	6	5	5	
16505	5	3	2	2	2	2	
16506	3	3	3	3	3	3	
24699	4	3	2	2	2	2	
124	2	2	2	2	2	2	
25962	2	2	2	2	2	2	
16511	4	3	3	3	3	3	
128	4	3	3	3	3	3	
24705	7	4	3	3	3	3	
24706	13	13	13	13	13	13	
5483	2	2	2	2	2	2	
24708	3	3	3	3	3	3	
135	11	6	5	5	5	5	
16521	4	3	3	3	3	3	
