==========================================
0	615	132	77	62	55	44	
1	838	116	73	60	54	44	
2	1344	217	108	81	71	51	
3	1539	108	73	61	55	44	
4	33	15	13	12	12	12	
5	785	158	100	81	70	51	
6	40	29	26	23	23	21	
7	47	32	30	29	29	29	
8	46	24	19	17	16	16	
9	30	18	16	16	16	16	
10	22	15	14	14	14	14	
11	15	9	8	8	8	8	
12	25	18	17	17	16	16	
13	37	21	18	18	17	17	
14	55	32	27	26	25	25	
15	159	60	48	43	40	37	
16	41	30	25	23	22	21	
17	31	20	17	15	15	14	
18	157	84	61	53	47	38	
19	23	16	13	13	13	13	
20	176	65	46	42	39	36	
21	257	84	63	56	52	45	
22	236	88	67	58	54	44	
23	22	18	17	16	16	16	
24	19	17	16	16	16	15	
25	27	18	17	15	15	15	
26	68	42	35	32	30	26	
27	59	24	19	17	16	14	
28	18	12	11	10	10	10	
29	76	43	35	32	31	29	
30	46	32	31	30	29	29	
31	134	74	54	47	44	37	
32	24	16	15	15	15	14	
33	15	13	13	13	13	13	
34	116	60	47	41	39	35	
35	41	14	13	12	12	12	
36	30	22	21	21	20	20	
37	112	67	53	48	45	40	
38	22	21	21	21	21	21	
39	22	15	13	12	12	12	
40	325	110	75	60	54	45	
41	196	61	49	43	40	39	
42	166	74	55	48	45	37	
43	40	25	24	23	22	21	
44	395	151	99	78	69	51	
45	115	54	41	37	35	32	
46	19	13	12	11	11	11	
47	5	4	4	4	4	4	
48	33	26	24	23	23	23	
49	21	17	16	15	15	15	
50	9	7	7	7	7	7	
51	29	21	19	18	17	16	
52	106	50	41	36	35	33	
53	128	65	54	48	45	41	
54	40	29	28	28	27	26	
55	144	60	48	42	39	36	
56	43	33	27	26	24	23	
57	25	22	20	19	19	19	
58	133	64	46	38	35	29	
59	17	14	12	12	12	12	
60	102	52	42	38	36	33	
61	47	40	36	35	34	33	
62	145	59	47	41	38	35	
63	198	87	63	52	47	36	
64	9	7	7	7	7	7	
65	116	55	43	38	37	34	
66	190	76	53	44	41	36	
67	507	135	94	77	69	51	
68	229	91	62	53	50	43	
69	22	16	14	14	14	13	
70	15	13	13	13	13	13	
71	20	14	13	13	13	13	
72	15	10	9	9	9	9	
73	20	15	13	13	13	13	
74	5	2	2	2	2	2	
75	42	29	27	26	26	26	
76	55	26	25	24	23	23	
77	38	33	30	28	28	27	
78	25	19	17	16	16	15	
79	44	26	23	23	22	21	
80	57	34	30	28	28	27	
81	58	37	32	32	32	29	
82	942	166	95	76	67	51	
83	85	34	28	25	24	22	
84	53	35	31	29	29	27	
85	42	23	18	17	16	16	
86	130	48	35	32	31	28	
87	40	20	16	14	14	13	
88	108	61	49	43	41	37	
89	176	75	52	45	42	36	
90	21	17	16	16	16	16	
91	59	26	21	21	19	19	
92	66	41	35	31	29	26	
93	80	54	43	39	39	36	
94	32	21	18	17	17	17	
95	136	57	47	42	39	36	
96	86	45	38	35	34	33	
97	189	83	59	49	45	39	
98	72	42	34	32	30	29	
99	151	77	57	49	45	36	
100	74	36	31	30	29	29	
101	63	45	41	39	38	37	
102	16	11	10	10	10	10	
103	34	10	8	7	7	7	
104	85	33	28	27	26	26	
105	7	4	4	4	4	4	
106	60	35	31	28	27	26	
107	84	39	32	28	27	26	
108	92	54	39	35	32	26	
109	21	18	18	18	18	18	
110	17	15	15	15	15	15	
111	229	90	64	55	51	44	
112	133	59	51	48	47	42	
113	15	11	11	11	11	11	
114	58	44	43	40	40	37	
115	19	13	11	11	11	11	
116	206	77	53	47	44	39	
117	562	97	68	59	54	44	
118	2	2	2	2	2	2	
119	104	54	42	38	36	34	
120	45	20	17	17	17	17	
121	21	18	15	15	15	15	
122	13	10	10	10	10	10	
123	54	31	28	27	26	25	
124	170	63	46	42	39	36	
125	175	68	50	45	41	36	
126	31	23	20	20	20	19	
127	82	42	38	35	34	33	
128	9	5	4	4	4	4	
129	2	2	2	2	2	2	
130	32	19	15	15	15	15	
131	15	9	9	8	8	8	
132	33	12	10	10	10	10	
133	75	36	28	26	26	26	
134	199	63	48	45	43	41	
135	94	43	34	30	29	27	
136	43	23	21	20	20	19	
137	62	29	21	19	18	18	
138	132	57	42	37	35	32	
139	309	94	64	53	47	36	
140	38	20	18	18	18	17	
141	157	81	64	55	51	44	
142	72	31	27	25	24	24	
143	201	99	74	63	57	48	
144	92	55	47	43	41	37	
145	133	58	43	39	37	35	
146	16	7	5	5	5	5	
147	16	9	8	8	8	8	
148	100	53	40	35	33	32	
149	23	17	16	15	15	14	
150	8	5	5	5	5	5	
151	49	32	27	25	23	22	
152	163	76	57	50	47	41	
153	376	116	79	66	61	50	
154	38	27	22	20	19	19	
155	59	37	33	31	29	28	
156	75	46	38	34	33	32	
157	51	33	31	29	29	26	
158	157	36	25	22	21	21	
159	22	13	10	10	9	9	
160	12	6	6	6	6	6	
161	97	51	45	41	39	36	
162	148	64	52	47	45	42	
163	38	21	18	16	15	14	
164	64	35	29	28	26	25	
165	116	71	56	48	43	36	
166	18	13	11	11	11	11	
167	113	56	42	38	36	34	
168	121	53	44	40	39	37	
169	40	20	16	15	15	15	
170	36	18	15	15	15	15	
171	17	8	8	8	8	8	
172	93	49	38	36	34	32	
173	5	3	3	3	3	3	
174	62	39	31	28	28	25	
175	159	62	48	44	41	38	
176	38	21	19	18	18	17	
177	31	21	18	18	17	17	
178	711	111	73	61	54	44	
179	21	14	12	12	12	12	
180	128	60	47	41	39	36	
181	73	41	33	30	29	27	
182	328	97	69	58	53	44	
183	7	6	5	5	5	5	
184	271	84	60	52	48	42	
185	16	12	12	12	12	12	
186	30	20	19	19	19	19	
187	99	59	48	43	41	36	
188	228	86	60	52	47	36	
189	39	27	25	23	22	21	
190	99	48	35	30	29	26	
191	48	20	15	13	12	12	
192	46	22	18	17	17	16	
193	17	12	12	11	11	10	
194	15	14	14	13	13	13	
195	12	10	10	10	10	10	
196	49	35	30	29	28	25	
197	36	16	15	14	13	13	
198	168	72	52	44	42	36	
199	37	25	22	21	21	20	
200	48	38	37	37	36	34	
201	17	17	17	17	17	17	
202	66	50	43	41	40	37	
203	346	102	70	60	54	45	
204	191	81	57	48	45	38	
205	259	82	62	57	54	46	
206	41	31	25	24	23	22	
207	1953	125	77	63	55	45	
208	21	14	13	13	12	12	
209	338	114	81	68	61	50	
210	52	25	22	22	21	21	
211	127	71	56	51	48	42	
212	149	79	61	53	49	43	
